DATA;Row Heading;Column Heading
1;наименование | вход продукта патрубок 219х6;кол., шт.
200;наименование | вход продукта патрубок 219х6;условный переход, мм
25;наименование | вход продукта патрубок 219х6;условное давление, мпа
сталь 200;наименование | вход продукта патрубок 219х6;материал | марка
1050-88;наименование | вход продукта патрубок 219х6;материал | гост или ту
