DATA;Row Heading;Column Heading
испаритель;n | 1;наименование
э-1;n | 1;поз.
22-1;n | 1;рег.ном.
испаритель;n | 2;наименование
э-2;n | 2;поз.
22-2;n | 2;рег.ном.
испаритель;n | 3;наименование
э-3;n | 3;поз.
22-3;n | 3;рег.ном.
испаритель;n | 4;наименование
э-4;n | 4;поз.
22-4;n | 4;рег.ном.
испаритель;n | 5;наименование
э-5;n | 5;поз.
22-5;n | 5;рег.ном.
