DATA;Row Heading;Column Heading
стыковые и угловые;наименование сварного соединения | кольцевые и продольные сварные швы кожуха и камер, сварные швы штуцеров;тип соединения (стыковое, тавровое, угловое)
ручная электродуговая сварка;наименование сварного соединения | кольцевые и продольные сварные швы кожуха и камер, сварные швы штуцеров;вид сварки (ручная, автоматическая)
э50а (уони 13/55 гост 9467-75);наименование сварного соединения | кольцевые и продольные сварные швы кожуха и камер, сварные швы штуцеров;электрод или сварочная проволока (ти, марка, стандарт)
