DATA;Row Heading;Column Heading
25%;метод контроля | вик;объем контроля
25%;метод контроля | рг;объем контроля
соответствует ост 26 291-79;метод контроля | вик;примечание
соответствует ост 26 291-79;метод контроля | рг;примечание
