DATA;Row Heading;Column Heading
141;n, п.п. | 1;объект
теплообменник;n, п.п. | 1;наименование
1;n, п.п. | 1;рег.ном.
1-12;n, п.п. | 1;зав.ном
блок 130;n, п.п. | 2;объект
реакционная колонна;n, п.п. | 2;наименование
2;n, п.п. | 2;рег.ном.
2-122;n, п.п. | 2;зав.ном
