DATA;Row Heading;Column Heading
стыковое;наименование сварного соединения | кольцевые и продольные швы корпуса, днище корпуса, конической и горловины обечайки, обечайки камеры;тип соединения
автоматическая;наименование сварного соединения | кольцевые и продольные швы корпуса, днище корпуса, конической и горловины обечайки, обечайки камеры;вид сварки
сварочная проволока 67 гост 2;наименование сварного соединения | кольцевые и продольные швы корпуса, днище корпуса, конической и горловины обечайки, обечайки камеры;электрод или сварочная проволока (тип, марка, стандарт)
угловое;наименование сварного соединения | швы вварки штуцеров;тип соединения
ручная;наименование сварного соединения | швы вварки штуцеров;вид сварки
электроды э-1 гост 17;наименование сварного соединения | швы вварки штуцеров;электрод или сварочная проволока (тип, марка, стандарт)
