DATA;Row Heading;Column Heading
сталь 25;место измерения | корпус основной металл;материал
190-198;место измерения | корпус основной металл;твердость, нв | min-max
сталь 25;место измерения | крышка основной металл;материал
189-197;место измерения | крышка основной металл;твердость, нв | min-max
40хфа;место измерения | шпильки;материал
281-291;место измерения | шпильки;твердость, нв | min-max
сталь 40;место измерения | гайки;материал
220-245;место измерения | гайки;твердость, нв | min-max
